05/14/26-14:11:48.044902 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,5190,25903,,0,alert,Allow
05/14/26-14:11:48.044961 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,9968,5179,,0,alert,Allow
05/14/26-14:11:48.044975 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,5802,7984,,0,alert,Allow
05/14/26-14:11:48.045003 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1185,50465,,0,alert,Allow
05/14/26-14:11:48.045095 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,911,13779,,0,alert,Allow
05/14/26-14:11:48.045163 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,50001,2385,,0,alert,Allow
05/14/26-14:11:48.045173 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,2525,45840,,0,alert,Allow
05/14/26-14:11:48.045212 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,2106,63365,,0,alert,Allow
05/14/26-14:11:48.045251 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,2103,9706,,0,alert,Allow
05/14/26-14:11:48.045260 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3030,15100,,0,alert,Allow
05/14/26-14:11:48.045360 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,6666,34048,,0,alert,Allow
